Date,Id,DayType,Heart,DayRate,Oddometer,Weight,DaiMile,HeaV1,HeaV2,HeaV3,HeaV4,HeaV5,HeaV6,HeaV7,HeaV8,HeaV9,Peak_Day,Peak_Wee,Peak_Mon,Memo,Sleep,Level,Level1,Level2,Level3,Level4,Level5,TotalHrs,WeeklySunday,Type
"04/17/97 00:00:00",1,"Regular",42,3,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"04/13/97 00:00:00",1
"04/18/97 00:00:00",1,"Regular",47,3,0.00000000e+00,0.00000000e+00,4.00000000e+01,"01:40:00","00:20:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,"02:00:00","04/13/97 00:00:00",1
"04/19/97 00:00:00",1,"Regular",47,3,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rain all day so did not go for a ride!",,"1",,,,,,,"04/13/97 00:00:00",1
"04/20/97 00:00:00",1,"Regular",45,3,0.00000000e+00,0.00000000e+00,1.37000000e+02,"03:20:00","02:05:00","00:45:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode to truck crossing and back. Meet up with an individual @ Nordel on the way out and he drafted the whole way. A little bit anoing. Felt more tired a long river rode then two weeks previous. But there was a stronger head wind this time.",,"1",,,,,,"06:10:00","04/20/97 00:00:00",1
"04/21/97 00:00:00",1,"Regular",47,3,0.00000000e+00,0.00000000e+00,4.70000000e+01,"01:40:00","00:30:00","00:15:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,"02:25:00","04/20/97 00:00:00",1
"04/22/97 00:00:00",1,"Regular",43,4,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rain so took it easy.",,"1",,,,,,,"04/20/97 00:00:00",1
"04/23/97 00:00:00",1,"Regular",43,3,0.00000000e+00,0.00000000e+00,7.10000000e+01,"00:58:00","02:07:00","00:05:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,"03:10:00","04/20/97 00:00:00",1
"04/24/97 00:00:00",1,"Regular",43,3,0.00000000e+00,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Performed tempo riding. More difficult than in delta because of the number of Traffic lights. Pushing 53x19/18 felt very heavy. Kness are sore but foot presser feels flat.",,"1",,,,,,,"04/20/97 00:00:00",1
"04/25/97 00:00:00",1,"Regular",41,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"04/20/97 00:00:00",1
"04/26/97 00:00:00",1,"Regular",0,4,0.00000000e+00,0.00000000e+00,6.50000000e+01,"01:40:00","02:00:00","00:02:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode out to Seymour Demostration Park to watch a T.T. Tried the course my self, didn't have the strength to grind over the rolling trerain.",,"1",,,,,,"03:42:00","04/20/97 00:00:00",1
"04/27/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,7.00000000e+01,"00:54:00","02:02:00","00:01:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode out to Lions Bay and back. Was able to stay in big ring for all the ups and down from horseshoe to Lions bay and back. Average 34 Km/H. Would like to inprove it to 35 by end of May!",,"1",,,,,,"02:57:00","04/27/97 00:00:00",1
"04/28/97 00:00:00",1,"Regular",0,3,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode out to Lions Bay and back. Was able to stay in big ring for all the ups and down from horseshoe to Lions bay and back. Average 34 Km/H. Would like to inprove it to 35 by end of May!",,"1",,,,,,,"04/27/97 00:00:00",1
"04/29/97 00:00:00",1,"Regular",43,3,0.00000000e+00,0.00000000e+00,5.90000000e+01,"01:54:00","00:35:00","00:11:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Ten minute intervals along Iowna. Fives and Twos on the way home along Marine Dr.",,"1",,,,,,"02:40:00","04/27/97 00:00:00",1
"05/01/97 00:00:00",1,"Regular",0,2,0.00000000e+00,0.00000000e+00,7.00000000e+01,"02:04:00","00:52:00","00:06:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Warmed up by riding to base of Taylor way. Started time my self your this point. Rode to Lions bay and back. Averaged 37.9 Km/H. Had a little fight in me, pushed hard to regain a speed of 40 Km/H after each hill. Two hill I wish to momentum over rather than climb is Horse bay hill on the way East and Cypress Hill overpass again heading east. Overall, I am very happy.",,"1",,,,,,"03:02:00","04/27/97 00:00:00",1
"05/02/97 00:00:00",1,"Regular",47,3,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","School was enjoyable, Very tired at work.",,"1",,,,,,,"04/27/97 00:00:00",1
"05/03/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,1.12000000e+02,"01:55:00","00:50:00","00:03:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode to Tswassen and back. Still tired from Thursdays ride. Rear wheel had a slow leak. Both kness sore, should get shoes setup properly by perfessionals.",,"1",,,,,,"02:48:00","04/27/97 00:00:00",1
"05/04/97 00:00:00",1,"Regular",47,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"05/04/97 00:00:00",1
"05/05/97 00:00:00",1,"Regular",45,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"05/04/97 00:00:00",1
"05/06/97 00:00:00",1,"Regular",41,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"05/04/97 00:00:00",1
"05/10/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,1.35000000e+02,"03:20:00","03:41:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode 135km. Felt good.",,"1",,,,,,"07:01:00","05/04/97 00:00:00",1
"05/11/97 00:00:00",1,"Regular",55,3,0.00000000e+00,0.00000000e+00,5.00000000e+01,"00:10:00","00:40:00","00:20:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode 40km T.T. in Delta, Average 41.8 but time was 59.52?",,"1",,,,,,"01:10:00","05/11/97 00:00:00",1
"05/13/97 00:00:00",1,"Regular",42,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"05/11/97 00:00:00",1
"05/16/97 00:00:00",1,"Regular",0,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"05/11/97 00:00:00",1
"05/24/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,1.25000000e+02,"03:20:00","03:20:00","00:05:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,"06:45:00","05/18/97 00:00:00",1
"05/25/97 00:00:00",1,"Regular",47,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"05/25/97 00:00:00",1
"06/10/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,5.00000000e+01,"02:20:00","00:50:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode up Seymour mountain for the first time this year. Nice day about twenty eight degrees.",,"1",,,,,,"03:10:00","06/08/97 00:00:00",1
"06/14/97 00:00:00",1,"Regular",0,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Boring!",,"1",,,,,,,"06/08/97 00:00:00",1
"06/18/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,7.00000000e+01,"01:50:00","01:58:00","00:01:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode to Lions Bay and back. Rode hard starting at the base of Taylor way to Lions and back to base of Taylor way. Averaged speed way 36.7 Km/H.",,"1",,,,,,"03:49:00","06/15/97 00:00:00",1
"08/02/97 00:00:00",1,"Regular",0,0,0.00000000e+00,0.00000000e+00,1.00000000e+02,"00:35:00","02:10:00","00:10:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Drove out to Roberts bank. Warm up ride to shell on #10 and 64th ave. Then rode 70 Km out along #10 to 168th. 168th to 32nd, 154th to King George Hwy. Time was 1:48:40 which is a average speed of 38.5 Kph. I happy with this but have approxiately 6 weeks to improve.",,"1",,,,,,"02:55:00","07/27/97 00:00:00",1
"08/03/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,0.00000000e+00,"02:22:00","00:57:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode out to Lions Bay, rode hard than liked because on the way out someone was chasing and just before turn-around a rider was going the other way. Of course I had to chase. I didn't catch then until Cypress turnoff. I did two ten minute intervals while trying to catch.",,"1",,,,,,"03:19:00","08/03/97 00:00:00",1
"08/04/97 00:00:00",1,"Regular",45,3,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rest Day. Still I did a bit more walking than I would have liked!",,"1",,,,,,,"08/03/97 00:00:00",1
"08/05/97 00:00:00",1,"Regular",41,3,0.00000000e+00,0.00000000e+00,6.60000000e+01,"01:40:00","01:40:00","00:24:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,"03:44:00","08/03/97 00:00:00",1
"08/06/97 00:00:00",1,"Regular",41,3,0.00000000e+00,0.00000000e+00,9.00000000e+01,"03:20:00","01:40:00","00:10:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","As finishing at Staple on Louheed, rode to Cambie st and over Author Lang brigbe. Rode Knight street course backwards.",,"1",,,,,,"05:10:00","08/03/97 00:00:00",1
"08/07/97 00:00:00",1,"Regular",40,0,0.00000000e+00,0.00000000e+00,4.00000000e+01,"01:40:00","00:10:00","00:20:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Thursday night T.T. Averaged 44.2kph. A time of 22:36.",,"1",,,,,,"02:10:00","08/03/97 00:00:00",1
"08/08/97 00:00:00",1,"Regular",41,4,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Knees felt sore most of the day.",,"1",,,,,,,"08/03/97 00:00:00",1
"08/09/97 00:00:00",1,"Regular",45,2,0.00000000e+00,0.00000000e+00,8.50000000e+01,"00:42:00","02:12:00","00:09:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","As previous Saturday, rode a 70 Km T.T. starting from Roberts Bank to 168th in Surrey and back. Personal best time of 1:44:39 for an average of 40.1 kph. If there was no wind, might be able to avearage about 42kph! Peaking nicely for BCTT which is one week tomorrow.",,"1",,,,,,"03:03:00","08/03/97 00:00:00",1
"08/10/97 00:00:00",1,"Regular",45,3,0.00000000e+00,0.00000000e+00,1.50000000e+01,"00:45:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Went for a early morning spin around Stanley Park. Stayed out of the hot after noon sun. Looking forward to Sundays T.T..",,"1",,,,,,"00:45:00","08/10/97 00:00:00",1
"08/11/97 00:00:00",1,"Regular",41,0,0.00000000e+00,0.00000000e+00,1.00000000e+01,"00:30:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode to work and back.",,"1",,,,,,"00:30:00","08/10/97 00:00:00",1
"08/12/97 00:00:00",1,"Regular",42,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"08/10/97 00:00:00",1
"08/13/97 00:00:00",1,"Regular",42,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"08/10/97 00:00:00",1
"08/14/97 00:00:00",1,"Regular",42,0,0.00000000e+00,0.00000000e+00,7.00000000e+00,"00:20:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode to work and back. Feel really tired do to this lack of activity.",,"1",,,,,,"00:20:00","08/10/97 00:00:00",1
"08/15/97 00:00:00",1,"Regular",40,3,0.00000000e+00,0.00000000e+00,5.50000000e+01,"02:20:00","00:20:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","A nice ride. A little jump at first but settled down after an hour to a pace of 30kph.",,"1",,,,,,"02:40:00","08/10/97 00:00:00",1
"08/16/97 00:00:00",1,"Regular",43,0,0.00000000e+00,0.00000000e+00,5.00000000e+01,"01:40:00","00:33:00","00:05:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,"02:18:00","08/10/97 00:00:00",1
"08/17/97 00:00:00",1,"Regular",43,2,0.00000000e+00,0.00000000e+00,3.80000000e+01,"00:00:00","00:02:00","00:56:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode B.C.T.T today. Only averaged 42.3 for a time of 57:21. The winning time was 49:49.",,"1",,,,,,"00:58:00","08/17/97 00:00:00",1
"08/18/97 00:00:00",1,"Regular",49,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"08/17/97 00:00:00",1
"08/19/97 00:00:00",1,"Regular",45,3,0.00000000e+00,0.00000000e+00,4.00000000e+01,"02:10:00","00:29:00","00:05:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Did hill reps at Spaninsh banks.",,"1",,,,,,"02:44:00","08/17/97 00:00:00",1
"08/20/97 00:00:00",1,"Regular",49,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rainy took day off. Had dinner with Scott and Mom.",,"1",,,,,,,"08/17/97 00:00:00",1
"08/21/97 00:00:00",1,"Regular",45,3,0.00000000e+00,0.00000000e+00,4.00000000e+01,"00:45:00","00:45:00","00:19:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode T.T with out aero bars an did 3 hill reps of spainsh banks before T.T. Finished with a time of 23:20",,"1",,,,,,"01:49:00","08/17/97 00:00:00",1
"08/23/97 00:00:00",1,"Regular",45,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"08/17/97 00:00:00",1
"08/25/97 00:00:00",1,"Regular",43,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"08/24/97 00:00:00",1
"08/28/97 00:00:00",1,"Regular",40,4,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Went to 'Sports...'. Rock climbed. Made all the way up at beginner and intermedate levels. Will try expert next time.",,"1",,,,,,,"08/24/97 00:00:00",1
"08/30/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,1.11000000e+02,"03:20:00","02:28:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Next ride out to delta and back. Tired after 80 km. Fixed cleat alinement at beginning of ride. Amazing how just a little ajustment makes a big change.",,"1",,,,,,"05:48:00","08/24/97 00:00:00",1
"08/31/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,4.40000000e+01,"02:33:00","00:25:00","00:25:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode out and up Cypress mountain. Think I rode the fastest this year with a time of 34:58 for an average of 21.1 kph. Looks good for Septembers 6 and 7 hill climb events.",,"1",,,,,,"03:23:00","08/31/97 00:00:00",1
"09/01/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,3.50000000e+01,"02:30:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Easy ride along Dumbar along Marine and back along Marine to U.B.C. and back home along Spanish banks. Did some more work with right cleat, left feels good with some power.",,"1",,,,,,"02:30:00","08/31/97 00:00:00",1
"09/04/97 00:00:00",1,"Regular",45,2,0.00000000e+00,0.00000000e+00,4.00000000e+01,"02:00:00","00:25:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Very good spinning today. Rode up spanish banks well. Perhaps if I keep my head, a good race result for the weekend is possible.",,"1",,,,,,"02:25:00","08/31/97 00:00:00",1
"09/05/97 00:00:00",1,"Regular",44,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"08/31/97 00:00:00",1
"09/06/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,2.40000000e+01,"00:40:00","00:05:00","00:36:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode Seymour mountain portion of Dual Mountain Challenge in a time of 40:11. Rode mainly in 39x21. Right side was tight, couldn't take really deep breaths.","00:00:00","1",,,,,,"01:21:00","08/31/97 00:00:00",1
"09/07/97 00:00:00",1,"Regular",50,3,,,4.00000000e+01,"02:10:00","00:08:00","00:27:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode Cypress portion of the Dual Mountain challenge in a time of 32:20. Weather was warm, race was enjoyable. Rode 39x21. Like spinning the cranks...",,"1",,,,,,,"09/07/97 00:00:00",1
"09/08/97 00:00:00",1,"Regular",48,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"09/07/97 00:00:00",1
"09/11/97 00:00:00",1,"Regular",42,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","No activity.",,"1",,,,,,,"09/07/97 00:00:00",1
"09/21/97 00:00:00",1,"Regular",46,4,0.00000000e+00,0.00000000e+00,4.30000000e+01,"02:10:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Legs tired from yesterday hill climb up Grouse.",,"1",,,,,,"02:10:00","09/21/97 00:00:00",1
"09/22/97 00:00:00",1,"Regular",46,4,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:10:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Feel quite tired....",,"1",,,,,,"00:10:00","09/21/97 00:00:00",1
"09/23/97 00:00:00",1,"Regular",45,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"09/21/97 00:00:00",1
"09/24/97 00:00:00",1,"Regular",50,3,0.00000000e+00,0.00000000e+00,5.00000000e+01,"03:20:00","00:30:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode from Queenbrough bridge along river road in Richmond with a flat rear tyre. Think I will make Wednesday a long ride day.",,"1",,,,,,"03:50:00","09/21/97 00:00:00",1
"09/25/97 00:00:00",1,"Regular",51,4,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Leg Weights a gym. Felt sleepy all day.",,"1",,,,,,,"09/21/97 00:00:00",1
"09/26/97 00:00:00",1,"Regular",45,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"09/21/97 00:00:00",1
"09/27/97 00:00:00",1,"Regular",0,3,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:51:00","00:10:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Did Grouse Grid.. in about 49 minutes.",,"1",,,,,,"01:01:00","09/21/97 00:00:00",1
"09/28/97 00:00:00",1,"Regular",47,3,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","No activity.",,"1",,,,,,,"09/28/97 00:00:00",1
"09/29/97 00:00:00",1,"Regular",42,3,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Went to Ron's. Strenght is already inproving, Eyes are tired...",,"1",,,,,,,"09/28/97 00:00:00",1
"10/02/97 00:00:00",1,"Regular",42,3,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"09/28/97 00:00:00",1
"10/03/97 00:00:00",1,"Regular",48,0,,,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule",,,"1",,,,,,,"09/28/97 00:00:00",1
"10/09/97 00:00:00",1,"Regular",51,2,0.00000000e+00,0.00000000e+00,5.00000000e+01,"03:31:00","02:26:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Rode up Grouse Mountain by starting at Mountain Rd which was found just off Lynn Valley Road.",,"1",,,,,,"03:57:00","10/05/97 00:00:00",1
"10/10/97 00:00:00",1,"Regular",49,4,0.00000000e+00,0.00000000e+00,0.00000000e+00,"00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","00:00:00","No Current Peak Schedule","No Current Peak Schedule","No Current Peak Schedule","Complete rest. Did nothing.",,"1",,,,,,,"10/05/97 00:00:00",1
